"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.f3properties.com/wp-content/uploads/2021/03/cash-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","18500","18500","18500","7.087","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.383","Thu, 03 Nov 2022 18:20:39 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/cash-150x150.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/05/JR-Striped-Marlin-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","20897","20897","20897","8.005","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.409","Thu, 03 Nov 2022 18:21:01 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/JR-Striped-Marlin-150x150.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/05/Grandma-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","16198","16198","16198","6.205","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.391","Thu, 03 Nov 2022 18:22:30 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Grandma-150x150.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/11/RavenAndHisBlankey-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3756","3756","3756","1.439","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.306","Thu, 03 Nov 2022 18:20:31 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/11/RavenAndHisBlankey-150x150.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/plugins/bb-plugin/js/libs/jquery.imagesloaded.min.js?ver=2.10.2","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.308","Tue, 19 May 2026 03:13:11 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/plugins/bb-plugin/js/libs/jquery.imagesloaded.min.js?ver=2.10.2","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/250-layout.js?ver=892e4a312b3ad08b088188b308d54378","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.324","","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/250-layout.js?ver=892e4a312b3ad08b088188b308d54378","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/03/cash-1024x683.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","103575","103575","103575","39.678","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.427","Thu, 03 Nov 2022 18:20:31 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/cash-1024x683.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/05/Grandma.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","62920","62920","62920","24.103","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.412","Thu, 03 Nov 2022 18:22:22 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Grandma.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/plugins/bb-plugin/js/libs/jquery.magnificpopup.min.js?ver=2.10.2","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.365","Tue, 19 May 2026 03:13:11 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/plugins/bb-plugin/js/libs/jquery.magnificpopup.min.js?ver=2.10.2","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/05/GoJumpInaLake.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","75184","75184","75184","28.802","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.373","Thu, 03 Nov 2022 18:21:41 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/GoJumpInaLake.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/03/kittyNfall-1024x683.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","91976","91976","91976","35.234","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.416","Thu, 03 Nov 2022 18:20:34 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/kittyNfall-1024x683.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/plugins/bb-plugin/js/libs/jquery.wookmark.min.js?ver=2.10.2","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.303","Tue, 19 May 2026 03:13:11 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/plugins/bb-plugin/js/libs/jquery.wookmark.min.js?ver=2.10.2","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/03/KittyBlues-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","24663","24663","24663","9.448","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.447","Thu, 03 Nov 2022 18:22:48 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/KittyBlues-150x150.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/03/ravenpheasants-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","24382","24382","24382","9.340","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.400","Thu, 03 Nov 2022 18:21:48 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/ravenpheasants-150x150.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/03/kittyNfall-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","17367","17367","17367","6.653","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.371","Thu, 03 Nov 2022 18:21:51 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/kittyNfall-150x150.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/05/GoJumpInaLake-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","16801","16801","16801","6.436","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.459","Thu, 03 Nov 2022 18:19:15 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/GoJumpInaLake-150x150.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/05/Snackbar.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","55762","55762","55762","21.361","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.412","Thu, 03 Nov 2022 18:19:20 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Snackbar.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/03/AshlynLady-1024x683.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","160317","160317","160317","61.414","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.383","Thu, 03 Nov 2022 18:21:01 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/AshlynLady-1024x683.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/05/QuinnTana-SouthDaktoa-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","22480","22480","22480","8.612","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.418","Thu, 03 Nov 2022 18:22:46 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/QuinnTana-SouthDaktoa-150x150.jpg","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/2021/05/Pot-of-Gold-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","17849","17849","17849","6.838","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.415","Thu, 03 Nov 2022 18:19:52 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Pot-of-Gold-150x150.jpg","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/2021/11/RavenAndHisBlankey-1024x768.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","54704","54704","54704","20.956","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.443","Thu, 03 Nov 2022 18:19:39 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/11/RavenAndHisBlankey-1024x768.jpg","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/2021/03/JasonRoth_portriat.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","704583","704583","704583","269.912","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.363","Thu, 03 Nov 2022 18:19:55 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/JasonRoth_portriat.jpg","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/2021/05/Quinn-HenrysLake-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","19001","19001","19001","7.279","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.433","Thu, 03 Nov 2022 18:22:30 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Quinn-HenrysLake-150x150.jpg","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/18-layout.css?ver=bdfb12bb179badb1192d1e62dc0a204e","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.371","Sat, 16 May 2026 05:10:39 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/18-layout.css?ver=bdfb12bb179badb1192d1e62dc0a204e","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/plugins/bb-plugin/js/libs/jquery.fitvids.min.js?ver=1.2","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.292","Tue, 19 May 2026 03:13:11 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/plugins/bb-plugin/js/libs/jquery.fitvids.min.js?ver=1.2","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/2021/05/Raven-PrayingQuote-scaled-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","777821","777821","777821","297.968","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.413","Thu, 03 Nov 2022 18:19:34 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Raven-PrayingQuote-scaled-1.jpg","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/18-layout.js?ver=0e785a794391bca8f82a24a5cbbb928e","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.374","Sat, 16 May 2026 05:10:39 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/18-layout.js?ver=0e785a794391bca8f82a24a5cbbb928e","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/129-layout.css?ver=ef59d784135bfe5bce0d1f50504f3837","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.299","","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/129-layout.css?ver=ef59d784135bfe5bce0d1f50504f3837","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/129-layout.js?ver=2b6914f0ab692142076d37c2f7c4dddd","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.310","","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/129-layout.js?ver=2b6914f0ab692142076d37c2f7c4dddd","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/bb-plugin/icons/ultimate-icons/style.css?ver=2.10.2","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.326","Thu, 03 Nov 2022 18:20:26 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/bb-plugin/icons/ultimate-icons/style.css?ver=2.10.2","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/plugins/bb-plugin/js/libs/jquery.easing.min.js?ver=1.4","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.290","Tue, 19 May 2026 03:13:11 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/plugins/bb-plugin/js/libs/jquery.easing.min.js?ver=1.4","2026-05-19 11:29:06"
"https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/201sitingbull_NEW-landscape-f1beea95cf41397c17078dd13ee66ce1-6075e52370993.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5010529","5010529","5010529","1919.438","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.352","Wed, 25 Sep 2024 15:30:31 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/201sitingbull_NEW-landscape-f1beea95cf41397c17078dd13ee66ce1-6075e52370993.png","2026-05-19 11:29:06"
"https://www.f3properties.com/wp-content/uploads/2021/12/Lot-88-Project-Brief-Rev.-Dec.-2021.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","90752","90752","90752","34.765","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.380","Thu, 03 Nov 2022 18:21:04 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/12/Lot-88-Project-Brief-Rev.-Dec.-2021.pdf","2026-05-19 11:29:06"
"https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/30_aug_VIEW3_detail-scaled-landscape-6b16e48468d50a20bbe27ac72f27a017-8sbzcrdqa0ft.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1328271","1328271","1328271","508.835","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.226","Wed, 25 Sep 2024 15:30:14 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/30_aug_VIEW3_detail-scaled-landscape-6b16e48468d50a20bbe27ac72f27a017-8sbzcrdqa0ft.jpg","2026-05-19 11:29:06"
"https://www.f3properties.com/wp-content/plugins/bb-plugin/css/jquery.bxslider.css?ver=2.10.2","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.489","Tue, 19 May 2026 03:13:11 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/plugins/bb-plugin/css/jquery.bxslider.css?ver=2.10.2","2026-05-19 11:29:06"
"https://www.f3properties.com/wp-content/uploads/2022/01/Roth-SVSourceAd-201-Sitting-Bull.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1235925","1235925","1235925","473.459","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.462","Thu, 03 Nov 2022 18:21:20 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2022/01/Roth-SVSourceAd-201-Sitting-Bull.pdf","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/2022/02/Lot-88-DRONE-SHOTS.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","302487","302487","302487","115.877","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.657","Thu, 03 Nov 2022 18:21:13 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2022/02/Lot-88-DRONE-SHOTS.jpg","2026-05-19 11:29:07"
"https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/GoldenEagle-sold-landscape-51daea85331dfb78e2dc48606bdb83a6-6075e0a72941a.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","333893","333893","333893","127.908","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.659","Wed, 25 Sep 2024 15:30:31 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/GoldenEagle-sold-landscape-51daea85331dfb78e2dc48606bdb83a6-6075e0a72941a.jpg","2026-05-19 11:29:07"
"https://www.f3properties.com/wp-content/uploads/2021/12/Lot-88-Updated-Floor-Plans-12-5-21.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3747989","3747989","3747989","1435.783","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.485","Thu, 03 Nov 2022 18:19:51 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/12/Lot-88-Updated-Floor-Plans-12-5-21.pdf","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/2022/01/WHJ-F3-201-Sitting-Bull-Winter-Ad.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","154112","154112","154112","59.037","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.145","Thu, 03 Nov 2022 18:20:17 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2022/01/WHJ-F3-201-Sitting-Bull-Winter-Ad.pdf","2026-05-19 11:29:07"
"https://www.f3properties.com/wp-content/plugins/bb-plugin/js/libs/jquery.bxslider.min.js?ver=2.10.2","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.428","Tue, 19 May 2026 03:13:11 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/plugins/bb-plugin/js/libs/jquery.bxslider.min.js?ver=2.10.2","2026-05-19 11:29:07"
"https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/Highcamp-sold-landscape-ba179cdcb7cdc551aa647b17b629d4bf-6075e0dc29cc4.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","282078","282078","282078","108.059","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.206","Wed, 25 Sep 2024 15:30:31 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/Highcamp-sold-landscape-ba179cdcb7cdc551aa647b17b629d4bf-6075e0dc29cc4.jpg","2026-05-19 11:29:08"
"https://www.f3properties.com/wp-content/uploads/2024/09/30_aug_24_finals-thumbs-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","712560","712560","712560","272.968","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.440","Mon, 23 Sep 2024 19:47:15 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2024/09/30_aug_24_finals-thumbs-scaled.jpg","2026-05-19 11:29:08"
"https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/Westcliff-sold-landscape-e0a936680dbd6da6e831b23adcb54db6-6075e007183ee.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","309164","309164","309164","118.435","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.577","Wed, 25 Sep 2024 15:30:31 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/Westcliff-sold-landscape-e0a936680dbd6da6e831b23adcb54db6-6075e007183ee.jpg","2026-05-19 11:29:08"
"https://www.f3properties.com/wp-content/uploads/2022/01/22_SV_Winter_F3-Properties-PROFILE-low-res-cover.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","734331","734331","734331","281.308","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.692","Thu, 03 Nov 2022 18:20:33 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2022/01/22_SV_Winter_F3-Properties-PROFILE-low-res-cover.pdf","2026-05-19 11:29:07"
"https://www.f3properties.com/wp-content/uploads/2024/09/41-Cooper-Renderings-Images-09-23-2024.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","16133016","16133016","16133016","6180.252","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.120","Mon, 23 Sep 2024 19:38:57 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2024/09/41-Cooper-Renderings-Images-09-23-2024.pdf","2026-05-19 11:29:07"
"https://www.f3properties.com/wp-content/uploads/2022/06/201-Sitting-Bull-Design-Book-Corrected-6-8-22.pdf","application/pdf","200","OK","Indexable","","F3 - Design Book 201 Sitting Bull","33","287","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7130735","7130735","7130735","2731.649","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.801","Thu, 03 Nov 2022 18:19:20 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2022/06/201-Sitting-Bull-Design-Book-Corrected-6-8-22.pdf","2026-05-19 11:29:06"
